5.650000000000000355e+00,1.396310505429057547e-03,6.157291205295727316e-05,0.000000000000000000e+00
5.719999999999999751e+00,1.406666442126738858e-03,5.347268762061206692e-05,0.000000000000000000e+00
5.799999999999999822e+00,1.414297014515716877e-03,1.485846541285580679e-04,0.000000000000000000e+00
5.879999999999999893e+00,1.426198922242202793e-03,2.101162727052340647e-04,0.000000000000000000e+00
5.950000000000000178e+00,1.440631273373058074e-03,5.862773744003736166e-04,0.000000000000000000e+00
6.040000000000000036e+00,1.447582237966427154e-03,8.384712046368137360e-05,0.000000000000000000e+00
6.120000000000000107e+00,1.454115488413162960e-03,1.585567602770013664e-04,0.000000000000000000e+00
6.209999999999999964e+00,1.473956920830674089e-03,2.315486910062877117e-04,0.000000000000000000e+00
6.280000000000000249e+00,1.497143214719928728e-03,-3.852099807651451139e-04,0.000000000000000000e+00
6.360000000000000320e+00,1.517706352060471664e-03,9.309005334380770439e-04,0.000000000000000000e+00
6.440000000000000391e+00,1.538346591707970279e-03,1.704044925943547142e-03,0.000000000000000000e+00
6.519999999999999574e+00,1.571084206119829907e-03,-2.306523499013752893e-04,0.000000000000000000e+00
6.599999999999999645e+00,1.596587675640165349e-03,9.168267937064713494e-04,0.000000000000000000e+00
6.679999999999999716e+00,1.634164880509256235e-03,9.339505687403640635e-04,0.000000000000000000e+00
6.759999999999999787e+00,1.654829614853123299e-03,-1.015573515432122414e-04,0.000000000000000000e+00
6.839999999999999858e+00,1.683900163189464005e-03,-2.279394778879623574e-04,0.000000000000000000e+00
6.919999999999999929e+00,1.708358421218608703e-03,-2.427392450635577252e-04,0.000000000000000000e+00
7.000000000000000000e+00,1.735056563063358537e-03,-3.294603117505337064e-04,0.000000000000000000e+00
7.089999999999999858e+00,1.762122568101001652e-03,-1.435902278189095697e-04,0.000000000000000000e+00
7.169999999999999929e+00,1.773650512966629123e-03,-6.537716401105099116e-05,0.000000000000000000e+00
7.250000000000000000e+00,1.787711874169886639e-03,-6.728537169279670289e-05,0.000000000000000000e+00
7.320000000000000284e+00,1.799462370183357862e-03,7.916873208455113033e-04,0.000000000000000000e+00
7.410000000000000142e+00,1.818844902726907131e-03,7.684489047331499690e-04,0.000000000000000000e+00
7.490000000000000213e+00,1.828860039735855092e-03,-3.622233596234023645e-05,0.000000000000000000e+00
7.559999999999999609e+00,1.834733160555379605e-03,-1.960152112841046727e-04,0.000000000000000000e+00
7.650000000000000355e+00,1.848517341923289203e-03,3.046725302270322290e-04,0.000000000000000000e+00
7.719999999999999751e+00,1.879222685654755032e-03,1.036814050073813420e-03,0.000000000000000000e+00
7.809999999999999609e+00,1.917040987565996057e-03,8.754548720844636820e-04,0.000000000000000000e+00
7.889999999999999680e+00,1.939304943157749150e-03,2.516817628493747249e-04,0.000000000000000000e+00
7.959999999999999964e+00,1.956223902698242534e-03,2.147319492900620999e-04,0.000000000000000000e+00
8.039999999999999147e+00,1.972013508613909560e-03,9.048887043131096384e-04,0.000000000000000000e+00
8.119999999999999218e+00,2.014150648244700248e-03,1.207604721175639748e-03,0.000000000000000000e+00
8.210000000000000853e+00,2.012773201448159188e-03,3.417229760652222776e-04,0.000000000000000000e+00
8.279999999999999361e+00,1.221867556034275659e-03,-1.784249681946949986e-03,0.000000000000000000e+00
8.369999999999999218e+00,1.190588873942591275e-03,-4.552306362812527738e-04,0.000000000000000000e+00
8.439999999999999503e+00,1.182821096019151530e-03,-9.274126563961121775e-05,0.000000000000000000e+00
8.519999999999999574e+00,1.174441211838295196e-03,-1.530696131108554687e-04,0.000000000000000000e+00
8.599999999999999645e+00,1.175687363562327725e-03,6.813515024206423781e-04,0.000000000000000000e+00
8.679999999999999716e+00,1.185365835767837606e-03,1.847497879882253389e-05,0.000000000000000000e+00
8.759999999999999787e+00,1.207185007240166308e-03,7.465614125125768011e-04,0.000000000000000000e+00
8.839999999999999858e+00,1.233151355708256292e-03,-4.680421965975406582e-04,0.000000000000000000e+00
8.919999999999999929e+00,1.256733028894119197e-03,6.292672054689274399e-04,0.000000000000000000e+00
8.990000000000000213e+00,1.278810345344313926e-03,4.627321766785953520e-04,0.000000000000000000e+00
9.080000000000000071e+00,1.264561663937333047e-03,3.946468260259181800e-07,0.000000000000000000e+00
9.150000000000000355e+00,1.258564729318553677e-03,-1.387678039317928082e-04,0.000000000000000000e+00
9.230000000000000426e+00,1.252469799797845118e-03,-1.166401515606831741e-04,0.000000000000000000e+00
9.310000000000000497e+00,1.244510199695403330e-03,-8.139375427867059454e-05,0.000000000000000000e+00
9.380000000000000782e+00,1.235101307097377643e-03,-9.262223078207896198e-05,0.000000000000000000e+00
9.470000000000000639e+00,1.237880019674411636e-03,1.329526347041960852e-04,0.000000000000000000e+00
9.550000000000000711e+00,1.244008855341163788e-03,9.222672519515884152e-05,0.000000000000000000e+00
9.630000000000000782e+00,1.248854497356344240e-03,1.202358499819525080e-05,0.000000000000000000e+00
9.699999999999999289e+00,1.255464992678353986e-03,2.265801700772979643e-04,0.000000000000000000e+00
9.779999999999999361e+00,1.262409953232304649e-03,-3.905487592262358643e-05,0.000000000000000000e+00
9.869999999999999218e+00,1.268092555363503626e-03,-1.127221776480194867e-04,0.000000000000000000e+00
9.949999999999999289e+00,1.277173210559340299e-03,8.805118751247507144e-05,0.000000000000000000e+00
1.001999999999999957e+01,1.284313493776848003e-03,-1.288581630959706535e-04,0.000000000000000000e+00
1.010999999999999943e+01,1.308386495559504814e-03,5.218940781747614379e-04,0.000000000000000000e+00
1.018999999999999950e+01,1.326732558836377085e-03,-6.525031640646079248e-05,0.000000000000000000e+00
1.025999999999999979e+01,1.347988272253519693e-03,7.070157348745718592e-04,0.000000000000000000e+00
1.034999999999999964e+01,1.367054376369664093e-03,1.536284477016411679e-04,0.000000000000000000e+00
1.042999999999999972e+01,1.374883667498716378e-03,4.613337047537504845e-05,0.000000000000000000e+00
1.051999999999999957e+01,1.384812440708663162e-03,-7.486372291002502946e-04,0.000000000000000000e+00
1.058999999999999986e+01,1.396786413248071734e-03,1.797676343964069634e-04,0.000000000000000000e+00
1.066999999999999993e+01,1.400487054408081078e-03,-4.358946150669109070e-05,0.000000000000000000e+00
1.075000000000000000e+01,1.426499678408049698e-03,3.053006381535392833e-04,0.000000000000000000e+00
1.083000000000000007e+01,1.443768819746102383e-03,1.578085652308020207e-05,0.000000000000000000e+00
1.091000000000000014e+01,1.455129449861244928e-03,2.889068846787892796e-05,0.000000000000000000e+00
1.099000000000000021e+01,1.463104738891982115e-03,9.787596280844377834e-05,0.000000000000000000e+00
1.106000000000000050e+01,1.469247228720951814e-03,2.879667417363631333e-05,0.000000000000000000e+00
1.114000000000000057e+01,1.482198870529416457e-03,2.041314142125031652e-04,0.000000000000000000e+00
1.122000000000000064e+01,1.494368216066119248e-03,2.545663716849159877e-04,0.000000000000000000e+00
1.130000000000000071e+01,1.510514664293916010e-03,7.190853501157159914e-04,0.000000000000000000e+00
1.139000000000000057e+01,1.532542060790467731e-03,1.254889916075712709e-04,0.000000000000000000e+00
1.146000000000000085e+01,1.540024112797105937e-03,1.216098338637244694e-04,0.000000000000000000e+00
1.155000000000000071e+01,1.551133995475420524e-03,1.696594541790753807e-04,0.000000000000000000e+00
1.161999999999999922e+01,1.558157661071063460e-03,1.232097170921940207e-04,0.000000000000000000e+00
1.171000000000000085e+01,1.568794068190423885e-03,9.784884686591206130e-05,0.000000000000000000e+00
1.178999999999999915e+01,1.576581327004972222e-03,2.176113280564509627e-05,0.000000000000000000e+00
1.186999999999999922e+01,1.580773162548301802e-03,8.594411005278760490e-05,0.000000000000000000e+00
1.194999999999999929e+01,1.586338836609066383e-03,4.526429468879123786e-05,0.000000000000000000e+00
1.202999999999999936e+01,1.591896784859561653e-03,1.487317982823191365e-04,0.000000000000000000e+00
1.210999999999999943e+01,1.599278154586367129e-03,5.856048243927775530e-04,0.000000000000000000e+00
1.218999999999999950e+01,1.610356032487519906e-03,6.112212513071892594e-04,0.000000000000000000e+00
1.227999999999999936e+01,1.619466423972315550e-03,-1.092116710410666245e-05,0.000000000000000000e+00
1.234999999999999964e+01,1.623461332820638758e-03,6.288353293649849443e-05,0.000000000000000000e+00
1.242999999999999972e+01,1.627275042609344080e-03,3.933462894378515458e-05,0.000000000000000000e+00
1.250999999999999979e+01,1.624764919407051256e-03,-3.074060980194486816e-05,0.000000000000000000e+00
1.258999999999999986e+01,1.621091835570340201e-03,4.503957567551180425e-05,0.000000000000000000e+00
1.266999999999999993e+01,1.623093342132009287e-03,7.950826257856717779e-05,0.000000000000000000e+00
1.275000000000000000e+01,1.625780373187946104e-03,5.398119996795793364e-05,0.000000000000000000e+00
1.283000000000000007e+01,1.625105552443689705e-03,-2.229554925670435180e-04,0.000000000000000000e+00
1.291000000000000014e+01,1.638226044944901538e-03,1.431180863543714287e-04,0.000000000000000000e+00
1.299000000000000021e+01,1.649510691022246234e-03,-4.014364356062056442e-04,0.000000000000000000e+00
1.306000000000000050e+01,1.662684208296072441e-03,3.305287306894752518e-04,0.000000000000000000e+00
1.314000000000000057e+01,1.673268398303895399e-03,5.550628007717358460e-05,0.000000000000000000e+00
1.322000000000000064e+01,1.681742170089248201e-03,1.432523162046324546e-04,0.000000000000000000e+00
1.331000000000000050e+01,1.696050855875180785e-03,-5.073369108985047865e-04,0.000000000000000000e+00
1.338000000000000078e+01,1.708655207194015313e-03,8.342825280736809940e-05,0.000000000000000000e+00
1.346000000000000085e+01,1.716643415939064776e-03,5.556645701988645629e-05,0.000000000000000000e+00
1.353999999999999915e+01,1.725738285428143892e-03,9.033428858722370423e-05,0.000000000000000000e+00
1.361999999999999922e+01,1.740748493693627941e-03,2.089008487486925935e-04,0.000000000000000000e+00
1.369999999999999929e+01,1.745830978233414710e-03,4.008357007603772230e-05,0.000000000000000000e+00
1.375000000000000000e+01,1.759311218616180228e-03,1.338233403203836183e-04,0.000000000000000000e+00
1.382000000000000028e+01,1.765915459428266110e-03,9.717020615145321441e-05,0.000000000000000000e+00
1.390000000000000036e+01,1.773699392201968927e-03,5.972440008090885034e-04,0.000000000000000000e+00
1.397000000000000064e+01,1.790924908086549694e-03,3.864900250100525086e-05,0.000000000000000000e+00
1.405000000000000071e+01,1.802162123413733608e-03,1.323844062783475649e-04,0.000000000000000000e+00
1.413000000000000078e+01,1.809328856595460167e-03,8.746732013919520439e-05,0.000000000000000000e+00
1.419999999999999929e+01,1.821930830138249191e-03,4.197437538747074339e-05,0.000000000000000000e+00
1.427999999999999936e+01,1.835357736585316313e-03,6.004028646850178034e-04,0.000000000000000000e+00
1.435999999999999943e+01,1.845592585385413820e-03,9.570915550111272008e-05,0.000000000000000000e+00
1.443999999999999950e+01,1.852605793490905151e-03,1.312598689919094346e-04,0.000000000000000000e+00
1.451999999999999957e+01,1.864072242050707207e-03,3.310345012141326592e-04,0.000000000000000000e+00
1.459999999999999964e+01,1.877672365524718501e-03,3.281716226577707611e-04,0.000000000000000000e+00
1.467999999999999972e+01,1.890814795811116000e-03,9.037633260730196054e-05,0.000000000000000000e+00
1.475000000000000000e+01,1.898525345196466763e-03,1.500580568972824911e-04,0.000000000000000000e+00
1.482000000000000028e+01,1.905424463874247354e-03,-4.045641117248975605e-04,0.000000000000000000e+00
1.490000000000000036e+01,1.919416760361156160e-03,2.107436050904385816e-04,0.000000000000000000e+00
1.497000000000000064e+01,1.932329811987681945e-03,1.439734797406960743e-04,0.000000000000000000e+00
1.505000000000000071e+01,1.941987129940203616e-03,9.717739248589184480e-05,0.000000000000000000e+00
1.513000000000000078e+01,1.948256055597105685e-03,5.675295101444266006e-05,0.000000000000000000e+00
1.521000000000000085e+01,1.965852898591649578e-03,1.096880362937028631e-04,0.000000000000000000e+00
1.528999999999999915e+01,1.976707408386693676e-03,1.425850540148996268e-04,0.000000000000000000e+00
1.535999999999999943e+01,1.984022231649215651e-03,1.489984763637876481e-04,0.000000000000000000e+00
1.543999999999999950e+01,1.990991806215675064e-03,-1.416076775330546320e-05,0.000000000000000000e+00
1.551999999999999957e+01,2.010062147894162154e-03,1.329398187426667312e-04,0.000000000000000000e+00
1.559999999999999964e+01,2.019742911329155954e-03,9.886721498888223383e-05,0.000000000000000000e+00
1.567999999999999972e+01,2.030445592060795001e-03,1.487208253216095290e-04,0.000000000000000000e+00
1.575999999999999979e+01,2.037213964798931243e-03,-3.970057035667671000e-04,0.000000000000000000e+00
1.583999999999999986e+01,2.053782391121597439e-03,3.358976364200347948e-05,0.000000000000000000e+00
1.591000000000000014e+01,2.065628418257747789e-03,5.106203597696537793e-05,0.000000000000000000e+00
1.599000000000000021e+01,2.073075209977029432e-03,1.500096360533284079e-04,0.000000000000000000e+00
1.607000000000000028e+01,2.080414008262532199e-03,1.146887532154607027e-04,0.000000000000000000e+00
1.614000000000000057e+01,2.095495499051386323e-03,2.107166293155808817e-04,0.000000000000000000e+00
1.621999999999999886e+01,2.108876681134908004e-03,1.425923598592476315e-04,0.000000000000000000e+00
1.630000000000000071e+01,2.115419757491701636e-03,1.508082071992260622e-04,0.000000000000000000e+00
1.637999999999999901e+01,2.126687800133975070e-03,-3.994484298780930304e-04,0.000000000000000000e+00
1.644999999999999929e+01,2.139385143321126392e-03,5.898643554493032942e-04,0.000000000000000000e+00
1.653999999999999915e+01,2.152411331723474985e-03,9.135272594538758611e-05,0.000000000000000000e+00
1.660999999999999943e+01,2.159089368702335476e-03,1.343502150862530475e-04,0.000000000000000000e+00
1.669000000000000128e+01,2.171033077381451237e-03,3.274054233979599893e-04,0.000000000000000000e+00
1.676999999999999957e+01,2.183283642260211432e-03,3.285986733991251856e-04,0.000000000000000000e+00
1.685000000000000142e+01,2.197800569644567381e-03,5.107318473550497332e-05,0.000000000000000000e+00
1.692999999999999972e+01,2.205000214211660925e-03,1.486645112596887306e-04,0.000000000000000000e+00
1.701000000000000156e+01,2.215900763771858073e-03,5.792220209793161627e-04,0.000000000000000000e+00
1.708999999999999986e+01,2.229973467987589331e-03,1.298271929607762117e-04,0.000000000000000000e+00
1.717000000000000171e+01,2.240126335310843597e-03,1.457027207772394024e-04,0.000000000000000000e+00
1.723999999999999844e+01,2.248146447425186656e-03,1.490179124904433806e-04,0.000000000000000000e+00
1.732000000000000028e+01,2.259368161033212252e-03,4.038756840345216571e-05,0.000000000000000000e+00
1.739999999999999858e+01,2.272434916388121895e-03,-3.853028776501681084e-04,0.000000000000000000e+00
1.748000000000000043e+01,2.287495348743728840e-03,1.474253595076377898e-04,0.000000000000000000e+00
1.755000000000000071e+01,2.293142975637943448e-03,9.870703162866633577e-05,0.000000000000000000e+00
1.760000000000000142e+01,2.299066125588444809e-03,1.434888568167340102e-04,0.000000000000000000e+00
1.767000000000000171e+01,2.309906880479842273e-03,-4.013461111790256374e-04,0.000000000000000000e+00
1.775000000000000000e+01,2.327054604326181386e-03,2.805491285988152448e-04,0.000000000000000000e+00
1.782999999999999829e+01,2.335025000211668478e-03,1.504586391829614575e-04,0.000000000000000000e+00
1.791000000000000014e+01,2.345275631725651788e-03,9.017323750848156973e-05,0.000000000000000000e+00
1.798999999999999844e+01,2.357106265845232418e-03,4.209660075518395326e-05,0.000000000000000000e+00
1.807000000000000028e+01,2.368393215353897796e-03,-4.878091831973969407e-04,0.000000000000000000e+00
1.814999999999999858e+01,2.382036740523188478e-03,1.506467939619268780e-04,0.000000000000000000e+00
1.823000000000000043e+01,2.385696491760166960e-03,1.312685940125849469e-04,0.000000000000000000e+00
1.830000000000000071e+01,2.401904325761372583e-03,5.732821028489180123e-04,0.000000000000000000e+00
1.839000000000000057e+01,2.418459363044009325e-03,-1.076696265419493871e-04,0.000000000000000000e+00
1.846000000000000085e+01,2.425862247941362737e-03,1.504646514256893254e-04,0.000000000000000000e+00
1.855000000000000071e+01,2.436113296520159288e-03,9.017657731299669579e-05,0.000000000000000000e+00
1.862000000000000099e+01,2.447944020376194296e-03,4.210400380483078116e-05,0.000000000000000000e+00
1.869999999999999929e+01,2.460387366771704665e-03,5.777437028244203267e-04,0.000000000000000000e+00
1.878999999999999915e+01,2.472102319870245202e-03,1.341240341655283491e-04,0.000000000000000000e+00
1.885000000000000142e+01,2.480363664492474252e-03,9.137016190154020326e-05,0.000000000000000000e+00
1.892999999999999972e+01,2.490562922238731547e-03,2.090672482842393146e-04,0.000000000000000000e+00
1.900000000000000000e+01,2.503848505441830241e-03,4.299700584315878339e-05,0.000000000000000000e+00
1.908999999999999986e+01,2.517232317731737945e-03,1.505377969958884333e-04,0.000000000000000000e+00
1.916000000000000014e+01,2.523816653485971839e-03,9.755876944493241452e-05,0.000000000000000000e+00
1.923999999999999844e+01,2.535983394390664558e-03,2.090677422544078760e-04,0.000000000000000000e+00
1.932000000000000028e+01,2.551277469639748330e-03,-4.852041497816930553e-04,0.000000000000000000e+00
1.939999999999999858e+01,2.560383494621967793e-03,8.945979604554332438e-05,0.000000000000000000e+00
1.948000000000000043e+01,2.571113359234877827e-03,1.444442929120468868e-04,0.000000000000000000e+00
1.955999999999999872e+01,2.582425053272732751e-03,-4.012946136190394882e-04,0.000000000000000000e+00
1.964000000000000057e+01,2.594904826830141120e-03,2.142153189980029748e-04,0.000000000000000000e+00
1.971000000000000085e+01,2.606582474724492005e-03,9.980456022245922461e-05,0.000000000000000000e+00
1.978999999999999915e+01,2.615177007976532408e-03,8.734569418300746171e-05,0.000000000000000000e+00
1.987000000000000099e+01,2.629584496413747696e-03,2.089684793398180777e-04,0.000000000000000000e+00
1.996999999999999886e+01,2.643617713669985103e-03,3.330737400477531409e-04,0.000000000000000000e+00
2.003999999999999915e+01,2.652590295177364998e-03,5.562581736645152357e-05,0.000000000000000000e+00
2.010999999999999943e+01,2.659564530721830744e-03,9.713051313645098715e-05,0.000000000000000000e+00
2.017999999999999972e+01,2.671889316157999295e-03,-4.013922671059122938e-04,0.000000000000000000e+00
2.026000000000000156e+01,4.647351812851474584e-03,1.570136580560166639e-01,6.000000000000000000e+00
2.032000000000000028e+01,2.391581708875037404e-02,5.236562246439857571e-01,6.000000000000000000e+00
2.039000000000000057e+01,7.536720689717088528e-02,9.341749324634792684e-01,6.000000000000000000e+00
2.046999999999999886e+01,1.608970553163742156e-01,1.335135112649894484e+00,6.000000000000000000e+00
2.053999999999999915e+01,2.500187417042758486e-01,1.629706841656428651e+00,6.000000000000000000e+00
2.062000000000000099e+01,4.327526925023615356e-01,2.123455495323494091e+00,6.000000000000000000e+00
2.069000000000000128e+01,5.802823516218259536e-01,2.405039634612651245e+00,6.000000000000000000e+00
2.076999999999999957e+01,7.581792186641899134e-01,2.667413156992104906e+00,6.000000000000000000e+00
2.085000000000000142e+01,1.020465193163407891e+00,2.960260819279215916e+00,6.000000000000000000e+00
2.092000000000000171e+01,1.234409861353468196e+00,3.145174319335953150e+00,6.000000000000000000e+00
2.098999999999999844e+01,1.450453516198362713e+00,3.297949890720641708e+00,6.000000000000000000e+00
2.107000000000000028e+01,1.720779780702897055e+00,3.453800940404314179e+00,6.000000000000000000e+00
2.114000000000000057e+01,1.938251958214179949e+00,3.557460667517351460e+00,6.000000000000000000e+00
2.121999999999999886e+01,2.268112891578645041e+00,3.686628875603264799e+00,6.000000000000000000e+00
2.130000000000000071e+01,2.517907464071665657e+00,3.766810474613370818e+00,6.000000000000000000e+00
2.137000000000000099e+01,2.826498537760793184e+00,3.849431700692606206e+00,6.000000000000000000e+00
2.144000000000000128e+01,3.039597846619117139e+00,3.897773546537722567e+00,6.000000000000000000e+00
2.150000000000000000e+01,3.310453380831041237e+00,3.950887772233015571e+00,6.000000000000000000e+00
2.157000000000000028e+01,3.624718522430089962e+00,4.003060388686163762e+00,6.000000000000000000e+00
2.164999999999999858e+01,3.950116574229567412e+00,3.517752423395567263e+00,6.000000000000000000e+00
2.171999999999999886e+01,4.143871987071105600e+00,2.886156850764796999e+00,6.000000000000000000e+00
2.180000000000000071e+01,4.331798060155371388e+00,2.895175535403853750e+00,6.000000000000000000e+00
2.187000000000000099e+01,4.535356533294602421e+00,2.751203703730018102e+00,6.000000000000000000e+00
2.194999999999999929e+01,4.776420611440056696e+00,2.507632448158258143e+00,6.000000000000000000e+00
2.201999999999999957e+01,4.950505505650736104e+00,2.407491539544051484e+00,6.000000000000000000e+00
2.210000000000000142e+01,5.105379604853379938e+00,2.376244550400454347e+00,6.000000000000000000e+00
2.217000000000000171e+01,5.272516847294016706e+00,2.407157574939877254e+00,6.000000000000000000e+00
2.225000000000000000e+01,5.513926339736828552e+00,2.413324862359464085e+00,6.000000000000000000e+00
2.232999999999999829e+01,5.641268708821643330e+00,1.996820326419878056e+00,6.000000000000000000e+00
2.239999999999999858e+01,5.793373693717953188e+00,1.966930755220249294e+00,6.000000000000000000e+00
2.248000000000000043e+01,5.953557320897858496e+00,1.896034544758454787e+00,6.000000000000000000e+00
2.255000000000000071e+01,6.073498274790653184e+00,1.829998209257357900e+00,6.000000000000000000e+00
2.262000000000000099e+01,6.188679268439428505e+00,1.745061444622003410e+00,6.000000000000000000e+00
2.269999999999999929e+01,6.321544042802768715e+00,1.703777811209323589e+00,6.000000000000000000e+00
